order_id,order_date,User name,products,Total_Items,Total cost,Payment method,City,Store type,Discount_Applied,Customer_Category,Season,Promotion
1000270084,14/03/2022 04:37,Peter Solis,"['Syrup', 'Laundry Detergent', 'Onions']",4,74.79,Debit Card,Los Angeles,Supermarket,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000270087,30/01/2023 10:49,Stephanie Brown,"['Shower Gel', 'Toothbrush', 'Toothpaste', 'Soda', 'Soda']",3,20.36,Mobile Payment,Los Angeles,Convenience Store,FALSE,Middle-Aged,Winter,
1000270094,12/09/2020 09:41,Susan Craig,"['Baby Wipes', 'Milk']",4,54.55,Cash,Los Angeles,Convenience Store,TRUE,Professional,Fall,
1000270112,31/05/2020 17:19,Kevin Nguyen,['Ironing Board'],7,96.98,Cash,Los Angeles,Department Store,FALSE,Homemaker,Fall,Discount on Selected Items
1000270115,02/10/2020 23:17,Tara Burton,"['Toothpaste', 'Paper Towels', 'Trash Bags']",2,20.93,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000270121,31/08/2020 03:14,Garrett Ochoa,"['Paper Towels', 'Canned Soup', 'Tissues', 'Shrimp']",3,95.59,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000270126,22/02/2021 10:34,Joseph Jones,['Jam'],7,47.44,Credit Card,Los Angeles,Pharmacy,TRUE,Young Adult,Spring,
1000270129,21/10/2020 06:09,Ana Davis,['Cleaning Rags'],5,51.85,Cash,Los Angeles,Supermarket,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000270145,01/02/2020 23:51,Stephen Robinson,['Cereal'],6,11.06,Debit Card,Los Angeles,Convenience Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000270149,26/03/2023 14:47,Sarah Jimenez,"['Insect Repellent', 'Toothpaste', 'Ironing Board', 'Iron', 'Potatoes']",3,73.76,Mobile Payment,Los Angeles,Convenience Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000270151,05/07/2021 06:17,Christina Dickerson,"['Feminine Hygiene Products', 'Dustpan', 'Potatoes', 'Rice']",5,57.36,Debit Card,Los Angeles,Specialty Store,FALSE,Professional,Fall,
1000270161,30/06/2023 06:09,Robert Miller,"['Mayonnaise', 'Olive Oil', 'Broom', 'Cheese', 'Jam']",2,61.16,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Professional,Summer,
1000270168,28/10/2020 11:14,Allison Hunt,['Ketchup'],6,80.39,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000270169,12/10/2021 10:18,Amy Chavez,"['BBQ Sauce', 'Razors']",4,14.9,Cash,Los Angeles,Department Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000270190,29/11/2021 01:13,Timothy Oliver,"['Laundry Detergent', 'Plant Fertilizer', 'Insect Repellent', 'Shower Gel']",10,34.08,Cash,Los Angeles,Specialty Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000270193,05/05/2023 09:07,Christopher Mccarthy,"['Shaving Cream', 'Butter', 'Mop']",5,21.02,Credit Card,Los Angeles,Pharmacy,TRUE,Senior Citizen,Summer,
1000270195,25/02/2022 23:40,Laurie Leonard,['Cereal'],3,45.01,Cash,Los Angeles,Pharmacy,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000270199,19/08/2023 17:00,Keith Curry,"['Ketchup', 'Mop', 'Canned Soup', 'Toothpaste', 'Mustard']",2,6.57,Credit Card,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Winter,
1000270212,21/12/2023 13:42,Jeremy Farrell,"['Sponges', 'Pancake Mix', 'Tomatoes', 'Cereal', 'Jam']",2,63.92,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000270223,22/10/2021 17:45,Stephanie Mathis,"['Deodorant', 'Vacuum Cleaner', 'Chicken']",9,36.12,Debit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Winter,
1000270228,01/02/2024 09:59,Nathan Jones,"['Cleaning Spray', 'Extension Cords']",4,25.98,Debit Card,Los Angeles,Convenience Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000270241,04/12/2022 23:46,Tanner Smith,"['Shampoo', 'Baby Wipes']",9,31.79,Credit Card,Los Angeles,Convenience Store,FALSE,Teenager,Spring,Discount on Selected Items
1000270244,21/11/2021 12:46,Tiffany Johnson,"['Paper Towels', 'BBQ Sauce', 'Apple', 'Hair Gel']",6,51.91,Credit Card,Los Angeles,Convenience Store,TRUE,Retiree,Summer,
1000270247,04/11/2021 22:50,Heather Hall,"['Cheese', 'Baby Wipes', 'Apple']",7,83.43,Mobile Payment,Los Angeles,Supermarket,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000270257,11/11/2021 20:42,Nicholas Robertson,"['Coffee', 'Chips', 'Bread', 'Cleaning Spray']",10,19.18,Mobile Payment,Los Angeles,Convenience Store,TRUE,Professional,Winter,Discount on Selected Items
1000270265,23/09/2022 21:23,Rhonda Howard,"['Paper Towels', 'Chips', 'Diapers']",2,39.24,Cash,Los Angeles,Pharmacy,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000270273,25/08/2021 06:54,Kathy Garcia,"['Salmon', 'Water']",5,8.42,Mobile Payment,Los Angeles,Pharmacy,FALSE,Retiree,Winter,Discount on Selected Items
1000270275,24/11/2021 05:03,Christopher Matthews,['Extension Cords'],4,29.49,Credit Card,Los Angeles,Supermarket,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000270287,11/10/2021 23:11,Heather Castro,"['Razors', 'Spinach', 'Paper Towels', 'Tomatoes', 'Mustard']",6,82.57,Cash,Los Angeles,Pharmacy,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000270308,23/05/2021 02:04,Larry White,"['Feminine Hygiene Products', 'Butter', 'Paper Towels', 'Lawn Mower', 'Cereal Bars']",9,23.32,Credit Card,Los Angeles,Department Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000270309,17/06/2022 15:33,Dennis Mcmahon,"['Dustpan', 'Carrots', 'Toilet Paper', 'Tea', 'Eggs']",2,56.3,Debit Card,Los Angeles,Warehouse Club,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000270337,22/07/2022 09:57,Daniel Bell,"['Jam', 'Light Bulbs']",6,12.24,Debit Card,Los Angeles,Specialty Store,TRUE,Retiree,Winter,
1000270342,10/11/2023 03:50,Dylan Taylor,['Trash Bags'],9,40.48,Cash,Los Angeles,Department Store,FALSE,Young Adult,Summer,
1000270343,23/10/2021 15:19,Dr. Luis Holden III,"['Garden Hose', 'Diapers', 'Tissues', 'Tissues']",7,17.01,Cash,Los Angeles,Convenience Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000270345,27/03/2022 11:10,Abigail Adams,['Shrimp'],4,25.11,Mobile Payment,Los Angeles,Pharmacy,TRUE,Professional,Fall,Discount on Selected Items
1000270363,09/04/2023 14:45,Christopher Middleton,"['Paper Towels', 'Light Bulbs', 'Trash Cans', 'Ironing Board', 'Lawn Mower']",5,69.47,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Homemaker,Fall,
1000270372,17/05/2023 03:08,Keith Black,"['Razors', 'Mop', 'Sponges', 'Toothpaste', 'Soda']",8,67.22,Credit Card,Los Angeles,Warehouse Club,FALSE,Homemaker,Summer,
1000270374,20/11/2020 20:13,Mark Garza,"['Shrimp', 'Razors']",6,64.16,Cash,Los Angeles,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000270400,10/07/2020 23:34,Rachel Ford,"['Toothpaste', 'Hand Sanitizer']",5,38.11,Credit Card,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000270402,26/02/2022 09:34,Keith Palmer,"['Spinach', 'Power Strips', 'Spinach', 'Air Freshener']",8,68.8,Credit Card,Los Angeles,Department Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000270405,25/01/2023 02:17,Jessica Johnson,"['Insect Repellent', 'Beef']",9,80.9,Mobile Payment,Los Angeles,Supermarket,FALSE,Middle-Aged,Summer,
1000270407,17/07/2021 19:40,Brandy Zimmerman,"['Honey', 'Milk', 'Toothpaste']",5,63.63,Debit Card,Los Angeles,Warehouse Club,FALSE,Young Adult,Fall,
1000270408,22/01/2020 16:21,Omar Sparks,"['Jam', 'Ketchup', 'Cereal', 'Yogurt']",4,46.64,Credit Card,Los Angeles,Convenience Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000270410,10/03/2020 04:51,Ruben Bray,['Paper Towels'],6,87.56,Mobile Payment,Los Angeles,Pharmacy,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000270418,09/01/2020 07:22,David Ortiz,"['Cheese', 'Cereal Bars', 'Banana']",8,34.67,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Teenager,Spring,
1000270421,14/04/2024 05:22,Melissa Harvey,"['Jam', 'Sponges', 'Cheese', 'Shrimp', 'Yogurt']",4,47.72,Debit Card,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Fall,
1000270426,09/01/2023 22:00,Alicia Park,['Carrots'],6,9,Mobile Payment,Los Angeles,Specialty Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000270473,17/06/2020 07:29,Jennifer Smith,"['Ketchup', 'Syrup', 'Hand Sanitizer', 'Plant Fertilizer', 'Trash Cans']",7,65.34,Cash,Los Angeles,Specialty Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000270481,26/10/2020 19:18,Monica Harris,"['Jam', 'Baby Wipes']",3,97.46,Debit Card,Los Angeles,Pharmacy,FALSE,Student,Winter,BOGO (Buy One Get One)
1000270485,21/09/2020 03:04,Shaun Turner,['Light Bulbs'],3,81.54,Credit Card,Los Angeles,Pharmacy,TRUE,Senior Citizen,Summer,
1000270486,15/11/2021 15:03,Michael Murphy,"['Plant Fertilizer', 'Paper Towels', 'Cereal']",5,37.43,Mobile Payment,Los Angeles,Department Store,FALSE,Student,Winter,Discount on Selected Items
1000270500,22/04/2020 18:01,Richard Sanchez,"['Pasta', 'Rice', 'Dishware', 'Vinegar']",4,67.35,Mobile Payment,Los Angeles,Specialty Store,FALSE,Professional,Summer,Discount on Selected Items
1000270502,28/03/2023 06:15,William Braun,"['Laundry Detergent', 'Rice', 'Canned Soup', 'Pasta', 'Toothpaste']",10,16.21,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000270505,09/07/2021 13:31,Carol Clark,['Broom'],3,86.53,Debit Card,Los Angeles,Supermarket,TRUE,Teenager,Winter,
1000270511,23/10/2020 19:18,Mercedes Wagner,"['Ketchup', 'Salmon', 'Carrots']",5,71.36,Cash,Los Angeles,Warehouse Club,TRUE,Student,Winter,
1000270518,20/06/2023 14:24,Michael Scott,"['Honey', 'Hand Sanitizer', 'Broom', 'Shower Gel', 'Broom']",2,8.81,Mobile Payment,Los Angeles,Pharmacy,FALSE,Homemaker,Fall,
1000270535,15/10/2023 17:59,Deborah Brown,"['Beef', 'Hand Sanitizer', 'Cleaning Spray', 'Tuna', 'BBQ Sauce']",9,9.99,Debit Card,Los Angeles,Pharmacy,TRUE,Teenager,Winter,
1000270542,22/03/2021 00:06,Michael Chan,"['Tomatoes', 'Peanut Butter', 'Toilet Paper']",6,70.97,Cash,Los Angeles,Convenience Store,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000270553,15/12/2020 10:44,Laura Lawson,['Ironing Board'],1,98.73,Credit Card,Los Angeles,Specialty Store,FALSE,Teenager,Winter,Discount on Selected Items
1000270559,25/04/2023 14:35,Elizabeth Wolf,"['Yogurt', 'Ironing Board', 'Vacuum Cleaner']",7,11.08,Credit Card,Los Angeles,Specialty Store,TRUE,Professional,Winter,Discount on Selected Items
1000270576,07/06/2023 13:19,Ryan Rodriguez,['Toothpaste'],9,56.93,Cash,Los Angeles,Pharmacy,FALSE,Student,Summer,BOGO (Buy One Get One)
1000270579,25/03/2021 21:21,Kristin Schultz,"['Cereal Bars', 'Extension Cords', 'Trash Bags']",7,63.5,Debit Card,Los Angeles,Department Store,FALSE,Young Adult,Fall,
1000270583,25/08/2022 11:59,Samantha Moore,"['Feminine Hygiene Products', 'Toothpaste']",7,27.3,Debit Card,Los Angeles,Department Store,FALSE,Young Adult,Spring,
1000270587,10/02/2024 07:21,Joshua Price,"['Pasta', 'Dishware', 'Hand Sanitizer', 'Hand Sanitizer', 'Lawn Mower']",3,75.61,Mobile Payment,Los Angeles,Specialty Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000270591,10/03/2021 13:32,Kim Douglas,"['Pickles', 'Carrots']",10,23.62,Mobile Payment,Los Angeles,Pharmacy,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000270595,29/01/2022 00:38,Emily Burnett,"['Yogurt', 'BBQ Sauce']",3,34.31,Credit Card,Los Angeles,Department Store,FALSE,Student,Winter,BOGO (Buy One Get One)
1000270600,26/12/2023 16:59,Erica Olson,['Broom'],3,60.41,Cash,Los Angeles,Convenience Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000270604,02/08/2023 16:33,Diane Nash,"['Insect Repellent', 'Bread', 'Olive Oil']",8,51.11,Cash,Los Angeles,Department Store,TRUE,Retiree,Winter,Discount on Selected Items
1000270605,24/12/2020 08:10,Anna Dawson,['Jam'],10,8.43,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Winter,Discount on Selected Items
1000270629,06/09/2021 22:08,Michael Sexton,"['Onions', 'Jam', 'Eggs']",4,87.41,Debit Card,Los Angeles,Specialty Store,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000270672,07/06/2020 10:31,Derek Moreno,"['Cereal', 'Toothbrush', 'Soda', 'Hair Gel']",5,40.86,Mobile Payment,Los Angeles,Specialty Store,TRUE,Teenager,Fall,Discount on Selected Items
1000270683,22/01/2023 13:12,Valerie Mclaughlin,['Toothbrush'],6,77.08,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Retiree,Winter,Discount on Selected Items
1000270686,26/06/2022 07:04,Darin Gilbert,"['Cleaning Rags', 'Coffee']",10,17.04,Debit Card,Los Angeles,Pharmacy,TRUE,Teenager,Winter,
1000270690,23/06/2023 15:55,Richard Nichols,"['Olive Oil', 'Trash Cans', 'Coffee', 'Paper Towels']",7,22.48,Debit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000270707,20/04/2021 02:41,Anthony Shepard,"['Bath Towels', 'Shaving Cream', 'Vacuum Cleaner']",10,97.95,Debit Card,Los Angeles,Convenience Store,FALSE,Homemaker,Fall,Discount on Selected Items
1000270711,16/11/2022 21:54,Stephen White,"['Bath Towels', 'Mustard', 'Canned Soup']",8,61.04,Mobile Payment,Los Angeles,Pharmacy,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000270722,21/02/2022 02:00,Mackenzie Richardson,"['Ironing Board', 'Toothbrush', 'Chips', 'Shampoo']",7,95.26,Credit Card,Los Angeles,Convenience Store,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000270727,15/07/2023 15:03,Robert Frazier,"['Pasta', 'Pickles']",2,15.53,Credit Card,Los Angeles,Pharmacy,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000270768,19/04/2024 16:46,Michaela Leonard,"['Pasta', 'Canned Soup', 'Cereal', 'Honey', 'Laundry Detergent']",6,9.27,Debit Card,Los Angeles,Specialty Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000270770,19/12/2022 21:42,Mrs. Kaitlyn Graham,"['Olive Oil', 'Light Bulbs']",2,28.54,Cash,Los Angeles,Pharmacy,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000270780,14/04/2024 06:12,Daniel Foster,"['Tomatoes', 'Banana']",7,57.73,Cash,Los Angeles,Pharmacy,TRUE,Student,Fall,
1000270791,24/03/2021 03:11,Stephanie Morris,"['Toothpaste', 'BBQ Sauce']",7,50.35,Credit Card,Los Angeles,Department Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000270797,23/08/2023 05:36,Stephanie Jenkins,"['Mop', 'Bread', 'Mayonnaise', 'Orange']",7,99.41,Credit Card,Los Angeles,Warehouse Club,FALSE,Teenager,Winter,Discount on Selected Items
1000270800,24/05/2022 16:22,Angelica Lopez,"['Mustard', 'Ketchup']",7,96.05,Cash,Los Angeles,Supermarket,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000270805,26/03/2024 19:45,Heather Mueller,"['Spinach', 'Orange', 'Plant Fertilizer', 'Ketchup']",4,67.48,Cash,Los Angeles,Supermarket,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000270811,31/07/2023 16:36,Jill Terry,['Soap'],10,73.06,Credit Card,Los Angeles,Pharmacy,TRUE,Professional,Fall,
1000270812,24/09/2023 13:20,Austin Clark,"['Tea', 'Canned Soup']",2,92.5,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Homemaker,Fall,Discount on Selected Items
1000270813,26/08/2020 02:56,Joseph Russell,"['Light Bulbs', 'Cleaning Spray']",10,77.68,Credit Card,Los Angeles,Warehouse Club,FALSE,Young Adult,Fall,
1000270830,20/03/2023 14:02,Jennifer Lopez,['Lawn Mower'],4,46.6,Cash,Los Angeles,Specialty Store,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000270846,06/02/2021 03:36,Rachel King,"['Shampoo', 'Syrup', 'Broom', 'Hair Gel']",8,17.36,Debit Card,Los Angeles,Supermarket,TRUE,Teenager,Winter,Discount on Selected Items
1000270849,30/03/2022 05:33,Marie Tate MD,['Cleaning Spray'],9,26.2,Credit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Summer,
1000270851,04/04/2020 16:31,Michelle Fox,"['Hair Gel', 'Yogurt']",2,36.36,Debit Card,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000270870,05/07/2021 20:14,John Romero,"['Tuna', 'Trash Bags', 'Toilet Paper']",9,35.49,Mobile Payment,Los Angeles,Pharmacy,TRUE,Homemaker,Summer,
1000270875,17/03/2024 22:07,Emily Nguyen,"['Salmon', 'BBQ Sauce', 'Trash Bags', 'Carrots']",2,31.72,Debit Card,Los Angeles,Pharmacy,TRUE,Professional,Fall,Discount on Selected Items
1000270919,06/03/2023 17:08,Eddie Warren,"['Soda', 'Paper Towels', 'Water']",8,75.06,Cash,Los Angeles,Pharmacy,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000270947,14/03/2023 20:15,Raymond Hoover,"['Eggs', 'Trash Bags', 'Trash Cans', 'Pasta', 'Mop']",6,90.64,Debit Card,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Spring,
1000270979,16/05/2023 13:50,Richard Vargas,"['Iron', 'Pancake Mix', 'Deodorant', 'Dishware']",10,31.9,Debit Card,Los Angeles,Convenience Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000271001,15/05/2020 11:22,Jamie Wilcox,['Onions'],2,48.09,Credit Card,Los Angeles,Specialty Store,FALSE,Senior Citizen,Winter,
1000271017,20/02/2022 11:18,Leah Fitzgerald,"['Toothpaste', 'Pancake Mix', 'Air Freshener', 'Coffee']",6,26.05,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Homemaker,Fall,
1000271021,09/09/2020 06:09,Linda Murillo,['Insect Repellent'],9,82.72,Cash,Los Angeles,Specialty Store,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000271043,30/05/2020 12:25,Tamara Pittman,"['Pasta', 'Bread']",8,70.94,Credit Card,Los Angeles,Convenience Store,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000271046,31/07/2020 19:54,Arthur Houston,"['Plant Fertilizer', 'Baby Wipes']",9,78.15,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000271048,01/08/2023 23:27,Angela Aguilar,"['Toothpaste', 'Eggs']",5,73.29,Debit Card,Los Angeles,Specialty Store,TRUE,Homemaker,Winter,
1000271070,08/04/2021 18:23,Seth Marks,['Soap'],9,6.29,Mobile Payment,Los Angeles,Department Store,FALSE,Homemaker,Fall,Discount on Selected Items
1000271072,16/02/2020 00:10,Theresa Smith,"['Toilet Paper', 'Toothpaste', 'Shrimp', 'Chips']",9,41.78,Credit Card,Los Angeles,Convenience Store,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000271078,13/11/2022 04:58,Morgan Smith,"['Shower Gel', 'Shrimp', 'Cereal Bars']",6,58.91,Cash,Los Angeles,Specialty Store,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000271093,30/01/2024 07:16,Gina Hicks,"['Mayonnaise', 'Vinegar', 'Soap', 'Carrots']",2,27.9,Debit Card,Los Angeles,Specialty Store,TRUE,Teenager,Winter,
1000271104,01/11/2022 23:45,Kelly Hatfield,"['Mustard', 'Chicken', 'Potatoes', 'Coffee']",9,26.79,Cash,Los Angeles,Pharmacy,FALSE,Student,Fall,BOGO (Buy One Get One)
1000271122,31/10/2020 19:28,Bryan Gross,"['Plant Fertilizer', 'Rice']",7,86.19,Debit Card,Los Angeles,Convenience Store,TRUE,Retiree,Fall,
1000271129,09/05/2022 14:02,Todd Smith,"['Beef', 'Trash Bags']",10,81.76,Cash,Los Angeles,Convenience Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000271132,12/12/2022 05:21,Michelle Rodriguez,"['Iron', 'Rice', 'Cleaning Rags', 'Chips', 'Bread']",3,6.54,Debit Card,Los Angeles,Convenience Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000271164,14/06/2020 14:11,Karen Hardy,"['Toilet Paper', 'Air Freshener', 'Chicken', 'Cleaning Rags']",6,41.65,Cash,Los Angeles,Convenience Store,TRUE,Retiree,Winter,
1000271185,08/08/2022 01:14,Victoria Evans,['Water'],8,74.31,Mobile Payment,Los Angeles,Department Store,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000271186,10/02/2023 19:55,Denise Brown,"['Canned Soup', 'Extension Cords', 'Shrimp']",4,88.08,Debit Card,Los Angeles,Specialty Store,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000271189,10/10/2020 07:47,John Schmidt,"['Eggs', 'Paper Towels', 'Orange']",2,37.97,Cash,Los Angeles,Pharmacy,FALSE,Young Adult,Summer,
1000271204,09/11/2023 11:36,Lindsay Ramsey,['Cereal'],2,16.06,Cash,Los Angeles,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000271205,08/08/2021 16:52,Barbara Wang,"['Tissues', 'Pancake Mix', 'Vacuum Cleaner']",1,80.74,Credit Card,Los Angeles,Warehouse Club,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000271217,02/06/2023 01:39,John Dunn,"['Salmon', 'Olive Oil', 'Soda']",10,71.51,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Summer,Discount on Selected Items
1000271221,28/10/2021 06:20,Summer Martin,"['Yogurt', 'Peanut Butter', 'Banana', 'Ironing Board', 'Bread']",5,55.95,Mobile Payment,Los Angeles,Convenience Store,TRUE,Professional,Fall,
1000271225,21/10/2020 14:42,Katrina Hernandez,"['Dish Soap', 'Mop', 'Vacuum Cleaner', 'Mayonnaise', 'Jam']",7,59.85,Credit Card,Los Angeles,Convenience Store,TRUE,Professional,Summer,
1000271257,05/06/2022 23:53,Mr. Tanner Jacobs,"['Iron', 'Hand Sanitizer', 'Garden Hose', 'Beef', 'Dishware']",6,99.81,Cash,Los Angeles,Convenience Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000271261,05/04/2023 21:41,Cheryl Roberts,"['Bath Towels', 'Peanut Butter']",9,16.82,Debit Card,Los Angeles,Warehouse Club,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000271262,08/09/2022 02:12,Mark Roberts,"['Cereal', 'Soap']",10,72.14,Credit Card,Los Angeles,Department Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000271265,14/12/2022 22:33,William Johnson,"['Orange', 'Trash Bags', 'Cleaning Rags', 'Vinegar']",7,84.43,Credit Card,Los Angeles,Supermarket,TRUE,Student,Spring,Discount on Selected Items
1000271267,16/12/2020 02:09,Frank Payne,"['Ironing Board', 'Vacuum Cleaner', 'Syrup', 'Vacuum Cleaner', 'Broom']",1,28.36,Mobile Payment,Los Angeles,Supermarket,FALSE,Homemaker,Summer,
1000271275,16/08/2023 00:50,Kevin Dillon,"['Apple', 'Tissues', 'Laundry Detergent', 'Laundry Detergent']",8,99.89,Credit Card,Los Angeles,Convenience Store,TRUE,Retiree,Winter,
1000271296,17/08/2020 00:26,Kaylee Pratt,"['Carrots', 'Olive Oil', 'Spinach']",3,76.4,Mobile Payment,Los Angeles,Supermarket,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000271298,01/02/2024 21:46,Richard Jones,['Deodorant'],2,19.03,Credit Card,Los Angeles,Pharmacy,TRUE,Young Adult,Spring,
1000271328,01/04/2024 10:14,Derrick Wilson Jr.,"['Deodorant', 'Peanut Butter', 'Deodorant', 'Syrup']",8,75.67,Credit Card,Los Angeles,Specialty Store,FALSE,Middle-Aged,Spring,Discount on Selected Items
